587.495,191.745,-0.212
588.243,191.742,-0.212
588.992,191.739,-0.212
589.740,191.736,-0.212
590.563,191.733,-0.212
591.311,191.731,-0.211
592.060,191.728,-0.211
592.808,191.725,-0.211
593.631,191.722,-0.210
594.379,191.719,-0.210
595.128,191.717,-0.209
595.876,191.714,-0.209
596.699,191.711,-0.208
597.447,191.708,-0.208
598.196,191.705,-0.207
598.944,191.703,-0.207
599.767,191.700,-0.206
600.515,191.697,-0.206
601.264,191.694,-0.205
602.012,191.692,-0.205
602.835,191.689,-0.204
603.583,191.686,-0.204
604.332,191.683,-0.204
605.080,191.681,-0.203
605.903,191.678,-0.203
606.651,191.675,-0.203
607.400,191.673,-0.203
608.148,191.670,-0.203
608.971,191.667,-0.203
609.719,191.664,-0.202
610.468,191.662,-0.202
611.216,191.659,-0.202
611.963,191.656,-0.202
612.780,191.654,-0.202
613.514,191.651,-0.202
614.237,191.648,-0.200
614.947,191.646,-0.199
615.708,191.643,-0.196
616.382,191.641,-0.193
617.035,191.639,-0.189
617.666,191.637,-0.184
618.312,191.635,-0.178
618.864,191.633,-0.174
619.381,191.632,-0.170
619.866,191.630,-0.166
620.363,191.629,-0.162
620.787,191.628,-0.159
621.185,191.627,-0.155
621.558,191.626,-0.152
621.940,191.625,-0.149
622.266,191.624,-0.147
622.572,191.623,-0.144
622.858,191.622,-0.142
623.152,191.622,-0.140
623.403,191.621,-0.138
623.638,191.621,-0.136
623.859,191.620,-0.134
624.085,191.619,-0.132
624.277,191.619,-0.131
624.458,191.619,-0.129
624.628,191.618,-0.128
624.801,191.618,-0.126
624.950,191.618,-0.125
625.088,191.617,-0.124
625.219,191.617,-0.123
625.352,191.617,-0.122
625.466,191.616,-0.121
625.573,191.616,-0.120
625.673,191.616,-0.119
625.776,191.616,-0.118
625.864,191.616,-0.118
625.946,191.615,-0.117
626.023,191.615,-0.116
626.102,191.615,-0.116
626.169,191.615,-0.115
626.232,191.615,-0.115
626.292,191.615,-0.114
626.352,191.615,-0.114
626.404,191.615,-0.113
626.453,191.614,-0.113
626.498,191.614,-0.113
626.545,191.614,-0.112
626.585,191.614,-0.112
626.622,191.614,-0.112
626.657,191.614,-0.111
626.693,191.614,-0.111
626.724,191.614,-0.111
626.752,191.614,-0.111
626.779,191.614,-0.110
626.807,191.614,-0.110
626.831,191.614,-0.110
626.853,191.614,-0.110
626.873,191.614,-0.110
626.893,191.614,-0.110
626.913,191.614,-0.109
626.930,191.613,-0.109
626.946,191.613,-0.109
626.960,191.613,-0.109
626.976,191.613,-0.109
626.989,191.613,-0.109
627.001,191.613,-0.109
627.013,191.613,-0.109
627.024,191.613,-0.108
627.034,191.613,-0.108
627.044,191.613,-0.108
627.053,191.613,-0.108
627.062,191.613,-0.108
627.069,191.613,-0.108
627.077,191.613,-0.108
627.083,191.613,-0.108
627.090,191.613,-0.108
627.096,191.613,-0.108
627.102,191.613,-0.108
627.107,191.613,-0.108
627.112,191.613,-0.108
627.117,191.613,-0.108
627.121,191.613,-0.108
627.125,191.613,-0.108
627.129,191.613,-0.108
627.133,191.613,-0.108
627.136,191.613,-0.108
627.139,191.613,-0.108
627.142,191.613,-0.108
627.145,191.613,-0.107
627.148,191.613,-0.107
627.150,191.613,-0.107
627.152,191.613,-0.107
627.154,191.613,-0.107
627.156,191.613,-0.107
627.158,191.613,-0.107
627.160,191.613,-0.107
627.162,191.613,-0.107
627.163,191.613,-0.107
627.165,191.613,-0.107
627.166,191.613,-0.107
627.167,191.613,-0.107
627.168,191.613,-0.107
627.169,191.613,-0.107
627.171,191.613,-0.107
627.172,191.613,-0.107
627.172,191.613,-0.107
627.173,191.613,-0.107
627.174,191.613,-0.107
627.175,191.613,-0.107
627.176,191.613,-0.107
627.176,191.613,-0.107
627.177,191.613,-0.107
627.177,191.613,-0.107
627.178,191.613,-0.107
627.178,191.613,-0.107
627.179,191.613,-0.107
627.179,191.613,-0.107
627.180,191.613,-0.107
627.180,191.613,-0.107
627.180,191.613,-0.107
627.181,191.613,-0.107
627.181,191.613,-0.107
627.181,191.613,-0.107
627.182,191.613,-0.107
627.182,191.613,-0.107
627.182,191.613,-0.107
627.182,191.613,-0.107
627.183,191.613,-0.107
627.183,191.613,-0.107
627.183,191.613,-0.107
627.183,191.613,-0.107
627.183,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.184,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.185,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
627.186,191.613,-0.107
